Symbol,Sector,PE_Ratio
YUXC,Financials,-112.011322
RVRA,Consumer Staples,380.876190
YRMH,Information Technology,-323.521790
NBPN,Consumer Staples,441.926910
HWYQ,Telecommunication Services,-416.541260
UHZH,Financials,-339.898621
OYCR,Consumer Staples,-110.355110
VOFM,Energy,156.952637
MUID,Telecommunication Services,-291.406891
UJWL,Industrials,-60.220924
IIUV,Information Technology,53.923275
EMPJ,Consumer Staples,-405.431183
FWTN,Health Care,-147.539139
FXAC,Financials,287.531860
HVTE,Health Care,-119.922699
MVKH,Information Technology,-107.316933
FCAL,Utilities,474.400146
NYWP,Real Estate,43.051300
MBVX,Telecommunication Services,398.581177
EVYV,Industrials,268.095459
VTSW,Utilities,422.983398
HXRK,Information Technology,-314.530640
HRYV,Health Care,292.657776
CJJE,Financials,-242.783661
DSYX,Consumer Discretionary,-257.813446
YELW,Industrials,398.252136
CVVX,Real Estate,-398.442749
VXMC,Consumer Staples,-311.929535
NPII,Utilities,-64.946259
DSGG,Telecommunication Services,-484.029694
ICAS,Industrials,-396.757690
WIRT,Real Estate,68.612442
CFUG,Energy,118.968994
ONYJ,Real Estate,-112.208168
KZJJ,Financials,-49.955322
VJYJ,Health Care,74.702965
BRVA,Consumer Staples,-5.768212
UUOR,Information Technology,335.505646
LEPB,Health Care,366.096100
UWCT,Consumer Discretionary,470.384796
JQCJ,Telecommunication Services,-253.804199
TLAU,Telecommunication Services,392.066040
JVIL,Consumer Staples,-349.645874
BVUS,Utilities,21.216894
NSKH,Energy,447.567871
GNXD,Telecommunication Services,245.340988
NWUN,Telecommunication Services,335.895538
HPKV,Consumer Staples,-187.295853
NWUM,Consumer Discretionary,-116.528427
ZAQD,Information Technology,-26.313486
RVQD,Consumer Discretionary,-72.353889
HAZH,Health Care,-127.250221
QFFM,Health Care,-423.353180
NDYJ,Utilities,-406.369293
QLMO,Health Care,-471.611755
ELLG,Health Care,314.955109
OQTS,Energy,107.371254
WWUG,Real Estate,245.658401
BKWF,Industrials,324.929291
PFTW,Real Estate,-362.224457
ROQA,Industrials,79.250740
EWSY,Information Technology,-398.244293
QNQY,Consumer Staples,-253.958954
RFBO,Energy,-57.779564
PRZF,Information Technology,15.960265
JJYW,Consumer Staples,-40.987640
OGUA,Industrials,78.069214
LLAZ,Financials,213.746597
YVGC,Telecommunication Services,331.633728
EVYR,Health Care,432.280243
ZRXI,Energy,-498.045410
RELX,Energy,281.164948
IAFH,Consumer Staples,250.193146
SCIZ,Financials,64.956177
GZAP,Industrials,-87.073090
QNHW,Energy,305.632019
IJGB,Health Care,246.990570
JXIT,Energy,-393.701874
TMYA,Telecommunication Services,-220.565292
TPWN,Information Technology,-412.802155
GXYV,Industrials,-283.356567
WRVQ,Real Estate,-384.321198
KHOM,Real Estate,422.488068
OTIQ,Consumer Staples,77.242134
DFUZ,Financials,-243.374069
VSOJ,Telecommunication Services,-192.911163
XBWC,Telecommunication Services,321.366150
DVJF,Financials,472.339905
XLJM,Real Estate,344.884491
XHLM,Consumer Staples,200.991516
TKHA,Consumer Discretionary,324.205475
SXKF,Financials,-491.362122
PJCG,Telecommunication Services,115.451462
CSHG,Telecommunication Services,380.606293
OYWR,Energy,309.215302
VSYD,Real Estate,-353.161591
YPGL,Utilities,192.185638
LWWG,Real Estate,243.373917
MTAL,Industrials,52.771843
KHTG,Industrials,60.122318
GBDK,Energy,294.728912
BTBJ,Telecommunication Services,-119.444077
YYCG,Financials,301.313049
RJGE,Utilities,-421.656494
PUPL,Real Estate,-227.983368
YRAE,Information Technology,145.104218
QYGU,Telecommunication Services,-324.923553
OCYK,Real Estate,-44.240364
GITL,Energy,-142.674271
EPFE,Utilities,345.715973
QTLG,Industrials,242.781250
CHBB,Consumer Discretionary,113.600052
UZPG,Telecommunication Services,446.611786
UMVB,Real Estate,173.850800
TFPH,Information Technology,203.531326
SJFY,Information Technology,57.164524
NDUH,Energy,168.039001
ECSC,Consumer Discretionary,-192.396561
SGJF,Real Estate,376.733063
GTGI,Consumer Staples,252.224182
JVUG,Consumer Staples,-430.276215
BFMK,Financials,254.201782
BGEJ,Energy,286.020721
LZYO,Health Care,155.385727
WPLM,Financials,425.633270
VTRA,Industrials,179.959229
GETG,Consumer Staples,51.662159
RYMQ,Health Care,-337.539093
PVNO,Industrials,-251.364609
AJGV,Telecommunication Services,96.010437
PZUU,Real Estate,320.534149
UQSP,Energy,-338.166962
BSMU,Utilities,178.427689
MVNC,Health Care,-297.360382
OYQH,Telecommunication Services,-119.898010
UWAG,Consumer Discretionary,240.350571
AVOR,Utilities,-454.018433
GIOO,Industrials,425.930695
SPXF,Real Estate,-100.708153
HAIE,Energy,301.552002
OIMJ,Real Estate,-409.356842
LFQG,Consumer Staples,302.949097
UPXU,Consumer Staples,266.450104
TRUB,Consumer Discretionary,-171.764679
QYOL,Energy,221.194092
AQQV,Financials,-366.174652
ICCU,Utilities,11.140751
FLLQ,Utilities,-348.513245
ZRKT,Financials,-460.812714
UWSC,Health Care,-178.897736
PIAC,Industrials,-77.328194
KDTJ,Health Care,185.853638
ONTV,Consumer Staples,-80.026306
JDGU,Utilities,186.939758
ACGO,Industrials,61.091770
BRWB,Telecommunication Services,189.373001
LTUM,Consumer Staples,86.179970
ZQYF,Consumer Discretionary,153.653549
OMXR,Consumer Discretionary,-215.042053
YEUZ,Consumer Staples,-186.189728
BBNJ,Information Technology,-173.149841
ILAL,Information Technology,269.923157
RIDL,Telecommunication Services,374.320892
LUEQ,Energy,422.953522
AYWE,Health Care,355.343445
USOH,Information Technology,-304.163818
RGEQ,Utilities,-264.601471
TPFL,Utilities,230.845245
NJAW,Industrials,-30.699514
XMWH,Telecommunication Services,-383.322113
MAZV,Information Technology,191.087952
PALB,Industrials,-62.577076
FKNF,Real Estate,219.687943
LUUQ,Real Estate,-54.875851
JXGM,Real Estate,-80.171059
RWQO,Information Technology,329.016724
NSUR,Industrials,212.469955
RRXM,Information Technology,135.152710
VHAN,Telecommunication Services,-438.065918
RRYR,Energy,-51.098148
ONGX,Financials,-247.736862
QJDO,Utilities,404.795868
USXS,Financials,307.663208
TWEI,Industrials,-7.187719
PHRS,Financials,-206.501358
IDAP,Health Care,-238.389633
WZQP,Information Technology,-331.571777
GLEM,Utilities,156.876587
JNNR,Consumer Staples,185.543045
CAEV,Consumer Discretionary,360.646301
IAZJ,Information Technology,216.648239
WPOO,Consumer Staples,173.073425
AMXR,Consumer Staples,114.309853
BMNF,Energy,-441.534668
LOSF,Real Estate,-474.764923
EKGE,Consumer Discretionary,-232.033447
ROZR,Financials,-291.689789
HVEE,Telecommunication Services,60.825466
DZVO,Energy,157.825348
DGCN,Industrials,-282.043030
PQEP,Consumer Discretionary,-253.601944
NZAR,Information Technology,-231.320724
DGVJ,Industrials,-284.764374
ZWWJ,Industrials,7.419813
HSIB,Financials,-272.996857
UPMF,Real Estate,-40.853695
YWRN,Utilities,381.548065
VLPP,Financials,59.512619
ZZZW,Consumer Staples,-88.856133
CCVN,Consumer Staples,276.288849
JXLB,Consumer Discretionary,438.173676
ELYT,Financials,361.701630
XZCK,Energy,212.192749
HMSO,Consumer Discretionary,-463.522034
OVVI,Health Care,-220.669876
MZWH,Consumer Discretionary,75.398178
TWVE,Energy,-393.050934
KMRE,Telecommunication Services,129.480118
ZAVD,Consumer Discretionary,-458.096375
HBAT,Financials,-95.044891
PNXJ,Financials,384.506104
OQUK,Energy,306.121429
PWYX,Utilities,390.544342
UTRP,Financials,54.115665
FNUY,Financials,-403.664886
EGVN,Information Technology,-225.435471
NKKY,Consumer Staples,254.135956
ERKQ,Telecommunication Services,88.115631
CMIE,Utilities,174.665298
TWJI,Energy,-159.442978
QEXJ,Consumer Discretionary,-259.024902
QNMB,Utilities,68.581192
ZZCU,Energy,-427.676483
HSRG,Consumer Staples,-348.195953
UNMP,Consumer Discretionary,-117.395981
LDUT,Utilities,104.079895
TCGV,Information Technology,-88.898926
KOPE,Telecommunication Services,-36.777672
IRAX,Industrials,276.465179
JNMS,Consumer Staples,-74.210701
CTVN,Information Technology,-394.564270
DINH,Energy,435.302551
ZFDU,Consumer Staples,-456.479889
ULGN,Telecommunication Services,59.603687
EPRY,Energy,-225.347733
HGOA,Energy,-449.365997
DAWS,Telecommunication Services,465.779480
EJZU,Financials,-240.068268
BETN,Health Care,-128.992096
DMKQ,Consumer Staples,-466.578186
VYFD,Telecommunication Services,371.234772
GLYB,Consumer Discretionary,443.989563
WOKI,Telecommunication Services,-382.852478
MQMP,Utilities,106.304482
WSEX,Financials,442.910675
INKO,Health Care,-59.382336
NUBI,Energy,357.218262
WKYH,Energy,-267.964569
QKZK,Information Technology,445.440094
SLCU,Energy,402.319885
WQQA,Information Technology,333.429565
LGAX,Consumer Discretionary,-286.085144
IRXZ,Health Care,59.831264
CWXB,Energy,-84.304390
AMAA,Consumer Discretionary,320.221375
HZDC,Financials,363.492432
XVQF,Financials,173.647781
VYFL,Financials,-128.567947
PTGD,Industrials,148.393204
BFPT,Industrials,-85.189156
PDKB,Consumer Discretionary,233.947296
EILU,Industrials,-141.510727
WJXQ,Real Estate,-482.625122
BNDJ,Utilities,-169.114258
KKYI,Health Care,379.181152
JBGM,Utilities,-325.833496
RMYA,Telecommunication Services,-473.434509
SGZZ,Energy,-75.378983
WQOD,Industrials,-473.893646
PQYF,Utilities,-92.963287
NAKH,Information Technology,273.381348
VFTK,Utilities,-316.925873
QDVB,Industrials,116.660088
MVDE,Utilities,89.358253
ONVI,Financials,197.056580
OQBI,Energy,176.728867
PDBH,Consumer Discretionary,-180.087219
ZCLU,Information Technology,202.508041
BEBX,Industrials,-370.082611
MZAG,Financials,-407.793091
BHOO,Utilities,273.813019
IDYK,Consumer Staples,-49.933285
DTTB,Real Estate,-153.112946
UCEG,Energy,-497.154877
GBDV,Industrials,202.506607
OIUX,Financials,255.186035
KSTS,Industrials,104.832451
AJLJ,Information Technology,-437.881927
PYKX,Information Technology,317.868469
GRNA,Consumer Staples,-448.849579
BKVX,Consumer Discretionary,-55.957123
LGWV,Real Estate,-456.073029
HMWO,Telecommunication Services,468.630280
KMLC,Utilities,-456.538330
QRZR,Industrials,344.234253
NKHZ,Information Technology,54.858395
MJEK,Utilities,130.888428
KJOX,Real Estate,414.145355
XUXT,Utilities,-165.587845
SGLH,Industrials,-303.953766
TFZM,Industrials,-87.605881
AKPQ,Health Care,384.391663
QESH,Real Estate,-59.888515
WXDD,Financials,75.101013
ZERD,Telecommunication Services,387.369904
ILUG,Consumer Discretionary,255.922821
FMKB,Utilities,-109.549789
DLNL,Information Technology,361.404510
AYNN,Utilities,-86.929749
ZWDG,Health Care,167.908203
UVQT,Industrials,63.638325
QFXX,Real Estate,-412.235168
YLDK,Real Estate,-264.056061
FNQT,Financials,135.251389
NXWY,Real Estate,331.440430
BLUM,Information Technology,-255.929443
GPBI,Utilities,-498.875214
DORF,Consumer Staples,323.621552
ALOC,Telecommunication Services,430.768311
AKZI,Consumer Discretionary,232.960327
PHAY,Information Technology,266.375763
CTTJ,Consumer Discretionary,483.339478
OHED,Consumer Staples,149.061096
ILFD,Consumer Discretionary,32.498489
WMUC,Real Estate,490.345886
CVSE,Industrials,388.147369
CBQA,Financials,-340.535004
XMLG,Health Care,13.592029
AQHS,Real Estate,-406.341400
GXCJ,Financials,75.358894
DRNO,Health Care,161.561020
SUCU,Real Estate,155.349228
HNKM,Consumer Staples,-27.147251
QWMG,Real Estate,-238.365921
YUPT,Real Estate,389.951294
USRI,Real Estate,405.810455
NIHQ,Real Estate,376.362335
DJBI,Energy,-163.213623
QLCM,Information Technology,430.959290
FIVZ,Industrials,-375.108398
BMZJ,Energy,59.135227
HVXZ,Consumer Discretionary,-254.654587
LLWA,Energy,240.722916
OUYG,Telecommunication Services,299.263916
EWMU,Industrials,-14.619465
GPAD,Telecommunication Services,-117.225166
UUMC,Health Care,46.411419
MSME,Information Technology,-454.328949
IUNZ,Financials,222.999847
ROWF,Health Care,-395.492981
EXUT,Financials,46.225197
GEII,Information Technology,-316.386780
EUIY,Health Care,-399.492432
RYYI,Financials,163.056946
ZALN,Real Estate,-438.395966
XCOX,Information Technology,364.551941
EMCD,Financials,-460.344604
PYHJ,Consumer Discretionary,-38.547165
DLFV,Information Technology,-427.186646
EJOP,Utilities,378.241638
KVXF,Energy,397.541260
CAGS,Health Care,314.312347
XARN,Industrials,-469.330292
EQYH,Consumer Staples,29.137943
RREE,Consumer Discretionary,-168.159210
BESA,Consumer Staples,-283.937317
SOPK,Telecommunication Services,-396.497833
HQXC,Energy,259.837494
YEOI,Energy,-182.536819
PNKG,Utilities,-240.498856
LPFK,Utilities,313.812378
MSTF,Energy,88.739922
FFHY,Telecommunication Services,329.831482
JTGK,Consumer Staples,497.162384
GTXU,Real Estate,252.696854
VXOF,Industrials,158.776184
PQBL,Consumer Staples,-219.134003
DTZY,Consumer Staples,412.829346
RNXH,Telecommunication Services,3.145238
HJQR,Health Care,-287.795166
PJMK,Information Technology,-387.164429
CMEZ,Financials,286.611298
XRGE,Information Technology,-324.892426
HNZY,Telecommunication Services,-258.713959
ZIMN,Financials,154.406998
AGQT,Energy,-133.728714
GYSV,Health Care,-115.787895
AQYX,Energy,406.095764
XSHN,Energy,60.741844
PLMU,Health Care,312.694611
ABCT,Utilities,321.227417
HEBT,Financials,111.469223
GXNP,Utilities,112.080292
ZTAD,Utilities,-224.053101
CYCX,Industrials,-318.638031
JPFT,Consumer Discretionary,101.613785
HIFC,Financials,-225.477768
MVFN,Consumer Staples,-268.605347
RIDI,Consumer Staples,-184.871948
PTFS,Health Care,-12.362103
NUHJ,Consumer Discretionary,385.107819
OPVE,Information Technology,439.951691
NKSF,Utilities,76.535233
ZEXG,Financials,242.412277
WMSL,Financials,72.287117
GMGW,Real Estate,-297.377808
TOTC,Energy,-416.904633
HCJC,Telecommunication Services,-457.703033
DGHE,Energy,179.962158
ENUS,Energy,452.088104
LKDJ,Consumer Staples,120.692253
PZMA,Financials,178.704269
SASW,Industrials,218.610703
WSWL,Utilities,-333.818176
IJGV,Utilities,-9.417249
LGPS,Real Estate,320.241821
ZSJQ,Energy,24.834772
WDJS,Industrials,332.027039
PIAA,Financials,478.374451
DNNL,Consumer Staples,471.395782
LLXU,Financials,-425.936035
NZOV,Industrials,-75.654808
FZKW,Information Technology,429.639648
IVQT,Health Care,309.144104
ZFTU,Financials,-105.433487
CCAH,Real Estate,36.135441
TXXZ,Consumer Staples,190.136780
LYBY,Industrials,-392.207825
GGHM,Industrials,-461.016815
KDFV,Energy,-395.004883
ZKYX,Industrials,29.366314
YRSP,Telecommunication Services,422.697601
INSS,Utilities,60.019135
JQVA,Utilities,199.888733
ELKM,Telecommunication Services,487.639526
RYEI,Real Estate,-457.743530
ATMR,Telecommunication Services,243.299789
DFXS,Industrials,401.647858
FZGS,Utilities,-16.105686
NNUY,Consumer Discretionary,-379.833344
FJEO,Energy,-153.820984
ERRW,Health Care,453.364136
QRKX,Real Estate,498.923859
WUNQ,Consumer Staples,-164.502670
IAVU,Health Care,-101.189461
IRKC,Telecommunication Services,464.948303
OOMC,Consumer Discretionary,124.618301
FCOT,Financials,101.089630
HLOZ,Consumer Staples,-397.033081
OCLU,Energy,496.596405
SDXV,Financials,83.878418
CFBM,Energy,496.739288
FGXM,Real Estate,148.800873
YLLO,Real Estate,164.369919
EFZQ,Utilities,-385.147430
PADS,Consumer Staples,81.366005
BTPM,Consumer Staples,-322.945313
NMLN,Consumer Discretionary,97.360725
TFET,Telecommunication Services,-154.354202
NCOS,Consumer Discretionary,227.797943
PCMM,Energy,309.052460
PMOT,Consumer Discretionary,40.892696
JSEG,Industrials,-311.558319
FEZJ,Consumer Staples,301.929871
KPOK,Information Technology,-349.829376
UOOX,Real Estate,183.446213
WCLL,Health Care,408.887817
VYDG,Information Technology,238.855469
HGUA,Telecommunication Services,401.445160
EQKX,Telecommunication Services,-228.073303
KIIS,Energy,158.527512
PGHM,Health Care,413.142395
JSIJ,Information Technology,163.100311
HMYB,Consumer Staples,-456.857300
ZGDT,Health Care,-9.693533
CLNV,Energy,-440.389496
SOZL,Financials,376.945953
IMYE,Consumer Staples,127.778313
XUWZ,Consumer Discretionary,-389.524872
QUJP,Utilities,152.486740
GUYH,Information Technology,-276.385010
SULB,Consumer Discretionary,-57.624958
JNIK,Real Estate,484.449005
XRAW,Consumer Discretionary,-301.873596
LIWB,Consumer Staples,284.215302
EYUN,Financials,54.913723
BVDO,Consumer Discretionary,-411.027588
MLIO,Consumer Staples,-363.598358
BPNV,Energy,28.138035
LZIW,Health Care,469.243011
TGRO,Industrials,130.331924
NSIK,Information Technology,-142.509079
UIVH,Utilities,291.552765
CSTM,Financials,130.028473
DMHC,Utilities,-453.527283
XUKA,Consumer Discretionary,171.028900
QPMU,Financials,-251.390335
ENBR,Financials,-477.958801
PWUX,Real Estate,115.310097
AHNR,Real Estate,-101.112152
XIPO,Consumer Discretionary,-399.112915
YOBW,Utilities,338.253876
WQAD,Energy,438.908325
VUJU,Financials,-206.244446
JNEP,Telecommunication Services,150.713974
CWQT,Information Technology,160.665054
HTHC,Financials,-360.080841
TDSL,Consumer Discretionary,108.442612
TJDI,Information Technology,469.718109
YCEB,Financials,-12.474746
ZLYG,Health Care,-442.118042
ANBT,Industrials,-53.254738
UMHN,Telecommunication Services,-244.181213
PIRB,Energy,82.496658
GHXX,Information Technology,364.841431
NQDR,Energy,-214.690536
TVBW,Utilities,-142.075775
YBYE,Consumer Discretionary,425.603729
QBNV,Consumer Discretionary,338.569580
KBJJ,Real Estate,473.364380
SNOV,Utilities,120.088348
DHMA,Consumer Staples,279.289032
MTDW,Telecommunication Services,-36.824703
VDZM,Health Care,-499.852478
GIVN,Real Estate,-295.941833
ZFQA,Industrials,-223.025879
TIXJ,Consumer Discretionary,49.297829
NNZB,Real Estate,441.649658
XMDN,Information Technology,-238.415482
ONTR,Consumer Staples,-413.574127
WWJA,Telecommunication Services,303.674744
GUBE,Real Estate,476.887817
FVIQ,Telecommunication Services,11.180700
ZPUD,Consumer Discretionary,319.618713
JPUL,Industrials,-459.790527
AJLD,Consumer Discretionary,44.359264
GOJW,Utilities,-278.738190
LNYT,Health Care,-295.891388
DOVH,Financials,-115.259682
EKDZ,Consumer Staples,-249.811401
MHWY,Health Care,272.217957
BVDN,Utilities,123.155067
GZZB,Industrials,-102.727989
NNCF,Consumer Staples,-126.022675
YVWF,Utilities,229.781525
RVRE,Real Estate,395.203949
INSP,Consumer Discretionary,-23.872433
KKFQ,Consumer Discretionary,-252.803040
DYFM,Financials,-85.621414
MZZU,Industrials,-405.863495
CGSK,Energy,-451.401215
QZIO,Energy,-171.993439
JTNO,Energy,-315.961548
ZQZR,Financials,-180.990356
FDYC,Energy,-462.053925
PXVM,Real Estate,-163.466232
XTJA,Financials,96.056976
ACFP,Energy,19.472488
JPQB,Energy,-136.601273
VYSE,Real Estate,-244.125000
KERT,Health Care,108.194221
WGCO,Telecommunication Services,459.229065
ZUYO,Consumer Discretionary,-252.845276
BTWI,Energy,-237.904572
KOUN,Consumer Discretionary,-303.690796
ZMCF,Energy,-4.210577
CCPE,Real Estate,-363.619141
EBWJ,Real Estate,363.770935
SKOF,Utilities,65.895630
KZLQ,Consumer Staples,429.398682
SQHP,Real Estate,294.787445
WSMM,Industrials,151.721481
DJVS,Telecommunication Services,-354.188751
OXUO,Information Technology,-212.806335
SIYC,Health Care,298.245819
CCSX,Real Estate,-94.784721
LBWJ,Industrials,-293.981720
LCPE,Financials,-135.477646
IFTV,Health Care,-406.921417
HRGM,Real Estate,195.020508
HZBQ,Real Estate,-37.095158
YLPF,Health Care,-202.222321
PLFL,Consumer Discretionary,-203.273453
VJHG,Telecommunication Services,-58.356487
OXKP,Consumer Staples,-484.276855
ZPUJ,Consumer Staples,-176.400589
ACGL,Energy,-43.642689
ARGK,Real Estate,-228.941437
ZOCI,Real Estate,-2.984649
JVZX,Energy,274.989807
AXKA,Energy,-210.829987
