Symbol,Sector,PE_Ratio
BIDS,Consumer Staples,-194.020081
ZJSW,Energy,-55.625538
EUSJ,Utilities,-380.330597
YTGY,Telecommunication Services,-32.582752
VKUX,Health Care,259.873901
JVLU,Telecommunication Services,-410.025665
IPZN,Financials,-165.099640
LJGY,Energy,173.932373
RETG,Consumer Staples,278.295532
CYZK,Information Technology,-278.681274
HMOU,Information Technology,376.712097
VFXJ,Financials,-98.176216
OWBM,Industrials,240.687698
UBPJ,Information Technology,-171.971466
YGEX,Energy,206.773651
QQZA,Real Estate,140.396591
WXPL,Consumer Discretionary,308.859131
QKWD,Telecommunication Services,-240.681625
JEBH,Financials,23.296244
APJC,Telecommunication Services,-271.081970
FUOI,Real Estate,251.024933
KDXL,Consumer Discretionary,-46.003448
CJMI,Energy,-298.698151
VJHJ,Industrials,370.127197
NFXH,Utilities,280.806549
AHCC,Industrials,288.534821
LHBF,Consumer Staples,-179.803772
VPQD,Industrials,225.833252
ACPX,Real Estate,248.231384
UHEE,Industrials,-307.279846
OWDY,Health Care,492.843872
MMTN,Health Care,497.907410
QRBR,Health Care,-147.733444
WRKW,Real Estate,350.649017
TBLM,Information Technology,394.455353
MGAN,Consumer Staples,254.463211
VRRD,Consumer Staples,108.152718
ZCHF,Industrials,-342.458893
KAUU,Consumer Discretionary,-492.681549
FXEV,Utilities,239.020416
LXYG,Telecommunication Services,-171.735611
SVML,Consumer Staples,43.932461
CXZM,Financials,28.971771
ZFJF,Consumer Staples,-301.505096
HSBE,Utilities,286.134644
VTYY,Financials,424.698792
DJQP,Health Care,386.181824
DHUC,Telecommunication Services,-463.249420
JFXO,Financials,270.408691
FCUJ,Information Technology,-61.793327
JKQT,Consumer Discretionary,-91.573654
FNBX,Financials,158.992065
CKNP,Telecommunication Services,-390.022858
UDTT,Information Technology,-208.657700
RNHT,Industrials,-343.815491
NFTA,Energy,-190.877686
FHEI,Utilities,-244.848480
MSIT,Financials,-254.139801
QIKU,Real Estate,-213.981750
NMPX,Information Technology,2.457320
QGJN,Consumer Staples,-144.163055
TXTB,Utilities,466.493805
ZBRI,Energy,-182.553146
LXYK,Information Technology,251.688309
BPWQ,Financials,-239.650528
VBPK,Telecommunication Services,50.380138
VNPK,Energy,-405.416656
BERG,Health Care,-160.934143
JPUX,Health Care,389.400940
CEFV,Consumer Discretionary,-354.865417
GGTT,Real Estate,375.865570
NZGH,Financials,-398.964569
TPBQ,Telecommunication Services,57.910671
TKGK,Consumer Staples,331.422485
IERR,Financials,27.599262
OFWP,Information Technology,-40.955658
VUID,Telecommunication Services,-383.082214
CHVW,Industrials,-377.930634
CYAB,Information Technology,-206.723434
OUED,Financials,-267.489594
KCXL,Health Care,113.224525
WUTP,Health Care,259.675140
MUMO,Information Technology,128.750122
NKDY,Health Care,-202.555069
GFWF,Information Technology,-201.052612
CINU,Telecommunication Services,-190.347702
TEMQ,Information Technology,-148.597458
DVVQ,Energy,74.546707
VEPM,Consumer Staples,439.687866
ATTB,Financials,-449.046173
YLER,Information Technology,-67.589981
QYSH,Energy,-323.265594
NOZW,Real Estate,64.657829
IZSB,Telecommunication Services,-65.274788
VIRG,Industrials,20.458357
ICGY,Information Technology,456.919037
SSEV,Real Estate,-451.896362
WRKR,Industrials,-365.943909
ITYA,Industrials,88.339546
TZHJ,Consumer Staples,-194.120483
UYUS,Utilities,-349.743530
WBHP,Consumer Discretionary,-390.370148
YWGY,Information Technology,258.776794
LVUC,Consumer Staples,396.889771
AANY,Consumer Discretionary,-182.945709
NFSM,Industrials,-320.276459
LDGR,Information Technology,355.719543
WMBT,Information Technology,-27.652882
AIIO,Consumer Discretionary,-13.655446
ZEYH,Telecommunication Services,474.791992
WGKV,Real Estate,414.523499
PZLP,Real Estate,-494.242126
JKAQ,Utilities,47.431591
IIVB,Consumer Staples,44.452103
TLBU,Utilities,-112.950623
GMAV,Real Estate,-114.896027
ICIY,Real Estate,-163.239227
ANHS,Utilities,-436.198456
JCBN,Energy,461.169128
JVQB,Industrials,-270.259308
JENQ,Consumer Staples,-346.449738
TYJA,Real Estate,119.378983
COSD,Industrials,-220.753540
WHSX,Consumer Discretionary,-363.383087
AZDS,Consumer Discretionary,24.840693
FJTQ,Telecommunication Services,48.747795
OYVO,Financials,218.684464
NPHB,Energy,-93.724571
RECK,Telecommunication Services,-496.595917
KMWZ,Energy,-9.465316
CXVH,Consumer Discretionary,-458.348938
OZXS,Health Care,103.147285
EZVU,Industrials,-202.305466
YWNJ,Real Estate,-466.098175
MLRP,Consumer Discretionary,121.540176
ZPWO,Consumer Staples,-178.921082
OWIA,Financials,259.965729
LUPZ,Energy,-24.619343
JZEY,Real Estate,223.457596
BMZN,Real Estate,241.721848
VEKG,Energy,155.979248
DIRC,Telecommunication Services,-195.407852
XLCS,Consumer Discretionary,223.706924
YCAS,Telecommunication Services,-393.631989
QJOR,Industrials,53.154881
PYSO,Consumer Staples,-398.249176
HJZS,Real Estate,489.300140
EHCA,Utilities,106.139931
RPZK,Energy,258.707764
FXLS,Financials,-426.334991
FOCI,Energy,494.655518
XRUF,Industrials,-259.140533
FTIS,Financials,446.259125
XNGL,Financials,210.263138
NMBI,Industrials,154.597366
HHJX,Health Care,-104.934814
CHER,Utilities,-468.836700
JGGJ,Industrials,-395.037781
FJNM,Energy,-488.356506
SYMX,Health Care,-106.229958
YPII,Industrials,316.874207
TYHD,Telecommunication Services,424.069366
JXPZ,Industrials,229.569901
OGEU,Real Estate,-65.139565
OGWR,Health Care,391.211731
SMYK,Telecommunication Services,-490.174469
YDSN,Telecommunication Services,-176.280716
XNWL,Consumer Discretionary,-456.183411
KONU,Financials,233.095703
FSFS,Consumer Discretionary,389.576080
FIBT,Consumer Staples,74.938477
JVKD,Real Estate,396.287506
POGN,Health Care,-21.178656
AQSV,Energy,20.903255
ESWI,Energy,-343.398804
ZRXA,Telecommunication Services,408.784149
YEGD,Telecommunication Services,344.519440
SELS,Energy,-31.191442
SBSX,Utilities,-238.923798
PASC,Real Estate,-157.411819
TGEM,Real Estate,429.583099
VCZK,Telecommunication Services,-372.882324
ZDPE,Information Technology,459.181488
NHSY,Real Estate,215.315323
TNJO,Information Technology,181.240997
HBSW,Industrials,-200.823730
NVHL,Real Estate,311.246490
FNQN,Health Care,-293.045654
PBGQ,Energy,107.770775
QOPE,Industrials,318.269806
MMLW,Telecommunication Services,78.599472
PJNK,Information Technology,-244.560165
YTHR,Consumer Discretionary,161.856232
QYDI,Industrials,128.881073
YWAR,Telecommunication Services,-343.127380
TUWP,Consumer Discretionary,327.222290
HHHP,Consumer Staples,164.587418
DNAM,Telecommunication Services,-478.724060
SVTS,Consumer Staples,-135.123444
NDNA,Energy,479.801880
QZEV,Consumer Staples,-350.460693
FMPL,Real Estate,-9.305460
MGSW,Financials,-259.159576
KYZN,Industrials,266.664001
GPVG,Health Care,-347.686920
ONPC,Health Care,430.334473
UFTQ,Real Estate,240.673416
EIOB,Utilities,310.078674
VKCL,Telecommunication Services,-429.206055
SWTY,Information Technology,-40.589954
YWCU,Telecommunication Services,117.865898
REJL,Health Care,-57.618336
JRGC,Telecommunication Services,-171.853180
HZER,Health Care,-312.095490
TZGG,Health Care,58.112247
RRNF,Information Technology,489.259766
PLMV,Consumer Discretionary,332.456604
FNFZ,Consumer Discretionary,474.781128
RQTY,Industrials,182.693954
VAAQ,Consumer Staples,-346.886078
DMVX,Utilities,233.751068
CDDY,Health Care,45.482925
DKKN,Information Technology,170.798798
BRPX,Health Care,161.286514
ZIXP,Industrials,414.377258
VRHA,Information Technology,338.943390
UHQO,Consumer Discretionary,-262.520721
IOAZ,Consumer Discretionary,258.156647
JENN,Utilities,206.882477
EZUV,Health Care,385.811157
QJAS,Consumer Discretionary,-149.860016
GJPA,Real Estate,-448.098297
YWSA,Industrials,2.719962
JLMP,Information Technology,312.641205
QAJF,Consumer Staples,83.723137
AOMK,Information Technology,67.619522
UCJQ,Information Technology,-181.249390
CACB,Industrials,-434.894684
CKBD,Utilities,-109.922852
UGZJ,Information Technology,-13.134617
MEJE,Consumer Discretionary,-148.736649
NSQI,Consumer Discretionary,-425.939026
XKRM,Financials,-259.178101
DWLW,Real Estate,168.964172
UZRN,Telecommunication Services,331.353790
YPSV,Telecommunication Services,-182.047913
HVZN,Telecommunication Services,356.114227
JSZN,Consumer Staples,208.334915
HSGB,Financials,-449.179230
VWHK,Real Estate,-392.401306
JOTQ,Real Estate,249.262680
RSQY,Financials,-66.379990
NVNL,Information Technology,-210.197601
TUEN,Consumer Staples,-231.085358
KPUV,Energy,-42.061188
BQSV,Financials,233.138641
KQFU,Utilities,152.299759
ADTR,Telecommunication Services,205.092529
TQRU,Industrials,-129.853760
QPGN,Telecommunication Services,-154.556473
DLOA,Consumer Discretionary,28.282785
NREJ,Telecommunication Services,72.321480
VOQQ,Energy,-201.890625
OIJA,Consumer Staples,405.485260
TTHP,Industrials,-389.850128
PPSM,Telecommunication Services,-80.577133
SXHT,Consumer Discretionary,396.328278
QBOQ,Health Care,209.683090
WTVP,Energy,-72.611313
QZHC,Telecommunication Services,306.570709
DBLT,Real Estate,219.229462
JAAL,Utilities,-423.814240
DDZJ,Industrials,-408.082245
YNOF,Real Estate,-45.919582
ATKE,Real Estate,-125.563217
KRLC,Information Technology,-122.449234
APGR,Consumer Staples,283.685120
VDWZ,Telecommunication Services,155.147430
IOBB,Telecommunication Services,399.204742
UCIS,Industrials,139.064941
DJHH,Financials,341.748199
FQAO,Information Technology,13.684256
JUEN,Consumer Discretionary,-44.935543
FODQ,Health Care,-134.044403
WHZI,Financials,-483.506134
TNTY,Consumer Discretionary,257.866211
AELY,Real Estate,393.443329
AAPY,Energy,-486.676971
DUCE,Financials,-169.099792
NMAJ,Financials,47.935696
DLRF,Real Estate,497.322144
BQGS,Consumer Staples,403.158081
YXPS,Health Care,-114.576309
DNAR,Consumer Discretionary,67.041412
HQBR,Telecommunication Services,-469.072235
IWVB,Information Technology,314.589661
KOXN,Energy,331.041931
BRYJ,Industrials,-225.789948
EYTD,Utilities,-67.017212
AYHR,Financials,-305.232391
ZGLI,Telecommunication Services,172.179962
SMQM,Telecommunication Services,-327.750610
PRUK,Financials,-121.516098
QSVP,Consumer Staples,-157.889893
JVPT,Energy,-481.911865
GMKM,Financials,104.658653
VYMG,Telecommunication Services,116.278847
QCVI,Consumer Discretionary,169.653091
CZTD,Energy,-208.679184
XGYE,Real Estate,220.182312
DEXE,Industrials,-392.450226
YVZO,Consumer Staples,242.393356
CBSN,Utilities,-278.329865
DQPL,Utilities,14.396070
HVRN,Consumer Discretionary,392.581299
QRHO,Financials,155.388260
XRKF,Energy,458.118073
UIMT,Energy,235.780609
XVEO,Industrials,237.629288
GWQH,Health Care,90.321632
HRSH,Information Technology,186.704239
YSSL,Financials,234.222870
SBFF,Consumer Staples,-454.957764
UZMZ,Health Care,-372.283600
DUAF,Consumer Staples,-42.154942
BRWY,Real Estate,-76.016113
VTZU,Energy,-175.336441
DLKB,Utilities,-0.770501
LEZF,Consumer Staples,283.943176
DCVW,Consumer Staples,-392.859802
SHJB,Health Care,-478.941437
CCRK,Financials,310.684906
QIAF,Utilities,-269.947968
XLQU,Financials,295.859589
KIZM,Industrials,-41.354931
XWIC,Real Estate,-120.335579
CPHV,Energy,35.454819
PKHQ,Health Care,-1.527482
XWMP,Financials,-256.565521
RBAC,Real Estate,79.437729
WUHF,Real Estate,-258.155304
HQVR,Utilities,365.781708
FSHQ,Health Care,352.967926
WDGK,Financials,-250.112640
MZGT,Health Care,-289.147400
LBSM,Telecommunication Services,420.946716
YULZ,Energy,-233.363205
MPDD,Financials,-367.887909
AKNJ,Financials,-317.935211
BDGJ,Health Care,-337.753204
IIDI,Energy,210.958649
ZKGG,Industrials,38.697350
HFCH,Information Technology,-473.429138
FIMZ,Health Care,-429.338104
ZLWC,Health Care,-467.367737
AIND,Information Technology,48.881100
MCAF,Consumer Discretionary,-298.945862
NFFX,Consumer Staples,-147.244690
BZZQ,Telecommunication Services,366.610321
NDXX,Industrials,53.185398
FZCU,Information Technology,-204.208221
KFRV,Financials,-388.422424
TDSB,Telecommunication Services,-369.112305
DTLW,Consumer Discretionary,116.762962
FUDH,Utilities,10.345469
GKYJ,Real Estate,-151.226990
VRUJ,Health Care,-420.706085
UDWX,Utilities,-174.172516
QYKC,Information Technology,444.892914
MADH,Consumer Staples,77.420364
KHQK,Health Care,-264.630127
BCRZ,Energy,-374.379242
OGVW,Health Care,-339.792236
MJCD,Telecommunication Services,-250.170746
PYRF,Utilities,-124.529190
SMJR,Industrials,469.754456
JAJQ,Health Care,7.391308
HMIB,Utilities,125.052612
IWUP,Utilities,-61.454330
RFFX,Consumer Staples,-351.075653
TWKK,Consumer Staples,60.444351
EOEJ,Real Estate,-299.046661
TVWR,Information Technology,-347.862854
IJVH,Utilities,87.526779
AXTH,Consumer Discretionary,-357.111664
BNNT,Real Estate,275.539917
TGOF,Information Technology,89.618210
VJWX,Consumer Discretionary,117.697899
EBWF,Telecommunication Services,-326.960022
FJMH,Telecommunication Services,-466.325470
XVWJ,Consumer Staples,-72.990234
NUKF,Information Technology,-58.585316
LOGJ,Industrials,-340.962250
EOUL,Consumer Staples,-423.602905
XUVJ,Health Care,255.654892
UJOJ,Consumer Discretionary,-398.591644
UDWK,Information Technology,-143.497482
UPGD,Telecommunication Services,-339.977875
GYFF,Telecommunication Services,-435.694550
IKEG,Industrials,-300.525726
ZIRM,Telecommunication Services,-154.351151
YEKH,Health Care,-314.462311
CVYX,Industrials,120.597641
ILEZ,Energy,-69.602615
FZAY,Utilities,-165.714890
QPDW,Financials,-355.474487
HSLN,Utilities,-421.259003
OUAD,Energy,-113.443710
JLRZ,Consumer Staples,146.186615
STBT,Utilities,-343.838867
HRTZ,Utilities,-358.979675
ELFU,Consumer Staples,319.076508
MMTH,Industrials,-435.770508
EWQZ,Real Estate,333.786133
EETT,Industrials,-128.466843
AFJQ,Consumer Staples,-411.934967
HHTL,Industrials,280.876892
UXLS,Energy,-22.953245
ICYM,Consumer Discretionary,-31.834101
ZQOU,Health Care,-290.859070
OEGT,Industrials,-70.322426
DABS,Financials,477.383423
DVQH,Industrials,-310.601227
NSAN,Industrials,228.095184
GDNW,Real Estate,369.330078
XBYO,Consumer Staples,-211.526138
YAJN,Telecommunication Services,314.694214
CVES,Health Care,172.295944
AZXL,Industrials,112.529007
HPYZ,Utilities,340.237091
RRJY,Real Estate,334.445343
VMJH,Real Estate,-211.520126
EIVM,Information Technology,-143.954529
HKKN,Real Estate,423.778320
HGLY,Telecommunication Services,-267.593170
AYME,Industrials,-340.232849
HUIA,Information Technology,-215.048309
APIJ,Industrials,-392.817902
JOZK,Consumer Staples,453.282410
LFIR,Energy,-428.305420
XUHZ,Consumer Staples,-184.658310
SCJS,Consumer Discretionary,-320.430359
BJZH,Telecommunication Services,-67.064178
IDNQ,Utilities,-250.015503
GVGO,Telecommunication Services,386.038635
VNIA,Consumer Discretionary,-419.096466
HXFE,Energy,-265.895691
BWXD,Information Technology,-259.046844
CGUQ,Telecommunication Services,456.849701
LZIQ,Financials,112.703117
EDSB,Information Technology,273.140442
MRZS,Information Technology,-279.489594
IROK,Telecommunication Services,-278.158112
JIQR,Financials,160.543533
TNSW,Utilities,24.568285
XSJB,Real Estate,273.840088
GOPU,Industrials,37.436871
XWTB,Financials,-463.317200
WVCJ,Consumer Discretionary,61.355206
VBGU,Energy,382.000824
RNQQ,Consumer Staples,-165.565048
COKB,Energy,132.129791
ESEK,Financials,330.083466
SZBY,Energy,-117.280769
QMEI,Energy,393.828064
HPPG,Consumer Discretionary,-383.493317
TNXL,Financials,455.741638
CDLW,Health Care,167.394943
LOKY,Consumer Discretionary,-433.917542
KOJM,Consumer Discretionary,73.325966
NKAC,Information Technology,-201.724442
RBNX,Telecommunication Services,91.464676
JXGO,Consumer Staples,-103.931427
BQFW,Utilities,-234.952240
MNYT,Consumer Discretionary,436.832916
XVUR,Energy,-358.017578
DDZB,Utilities,-125.373817
UKQM,Consumer Discretionary,-37.102726
EGEK,Energy,-239.274338
EUVJ,Energy,-344.987518
OYYM,Consumer Staples,-131.155151
DHXU,Consumer Discretionary,295.914581
XPXM,Health Care,26.662283
CAWN,Health Care,-64.714500
VJEA,Telecommunication Services,-394.592133
XWXA,Telecommunication Services,459.930847
LKCS,Telecommunication Services,-427.016449
JHWR,Energy,-174.944946
WJWB,Consumer Staples,-57.407513
FEBF,Real Estate,-426.101044
BZJV,Consumer Discretionary,171.762939
QFOV,Health Care,-240.831390
UPLO,Energy,478.730621
FJAP,Consumer Staples,-428.780945
DZTV,Utilities,133.733932
JJZU,Industrials,-231.932678
JIWV,Industrials,114.096680
QZPO,Real Estate,-140.732407
UVZO,Energy,395.168030
FYIO,Industrials,262.213867
JFIG,Telecommunication Services,-67.447495
UQQD,Energy,378.123718
DKWT,Utilities,377.710022
JKKZ,Telecommunication Services,-83.046387
ETOX,Industrials,345.130859
TBIR,Telecommunication Services,-332.529358
UAHX,Industrials,408.410828
XTEC,Energy,354.207764
UHYB,Telecommunication Services,400.901031
LUYM,Industrials,131.929962
FTTI,Consumer Staples,492.727875
JZOM,Industrials,-376.881897
PGNU,Utilities,-250.918274
MJDB,Consumer Staples,-14.712546
HAHR,Information Technology,-4.524552
MFFL,Financials,357.658783
VOMU,Real Estate,-130.749359
UNYR,Utilities,-122.670311
ZUEH,Utilities,497.070679
HLFX,Energy,144.534775
CVIW,Health Care,-410.367065
YPCU,Financials,46.002686
XCNB,Energy,126.042328
ENCR,Financials,494.912506
JSAZ,Energy,-299.150665
KHUD,Financials,440.315430
GICJ,Industrials,224.521713
EYFP,Information Technology,-302.600800
KDDZ,Financials,-252.885529
RTWD,Consumer Discretionary,440.620544
WISF,Consumer Staples,-299.997437
NOXT,Utilities,373.814728
LGCX,Industrials,-293.763245
GCNE,Financials,20.336130
XUYQ,Consumer Discretionary,462.364136
NGSL,Financials,150.175598
GCZO,Real Estate,392.381744
DMUK,Telecommunication Services,-325.286743
VAJH,Information Technology,465.923004
CTQC,Consumer Discretionary,218.711105
ZLFA,Financials,-155.745224
MVQY,Consumer Staples,-181.703079
KGIX,Industrials,273.381165
KGSJ,Industrials,-336.855011
QCYL,Energy,294.264008
YCMP,Consumer Discretionary,480.222046
AQFM,Energy,186.852264
RNCI,Consumer Discretionary,138.447372
RTEY,Telecommunication Services,-234.754852
ULLM,Industrials,-362.886932
RMBN,Industrials,447.856018
KGNS,Telecommunication Services,-393.734619
TKSA,Energy,270.440491
KISB,Real Estate,33.147129
UIIZ,Energy,-405.318420
HFNO,Consumer Staples,87.369240
LEBE,Energy,108.950287
RCUE,Consumer Discretionary,148.858429
FGZI,Financials,-315.571869
DEUQ,Utilities,272.410126
DRVX,Utilities,-53.319439
NLAB,Information Technology,-229.282700
PQWO,Telecommunication Services,378.354706
RDEB,Energy,-444.322357
SWUZ,Telecommunication Services,-127.989746
UUKD,Industrials,-209.088226
FCQY,Health Care,-398.811890
FKBN,Information Technology,-469.977325
SNVA,Real Estate,-222.809021
ADXQ,Telecommunication Services,-195.349472
FDQL,Industrials,86.494339
DTOP,Utilities,-162.652512
RUMV,Financials,102.031433
ZKSS,Health Care,-400.547119
DYPX,Energy,294.359314
ZCKY,Utilities,-169.031830
TIYR,Consumer Staples,473.317413
DAGA,Industrials,-211.568130
MXID,Industrials,-52.770439
LKEC,Utilities,350.205322
TLYA,Energy,-418.733612
OFCY,Information Technology,389.705750
PSRY,Industrials,-257.497406
AAKE,Consumer Staples,171.669418
TZDN,Utilities,-155.752869
